holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;weather_description;date_time;traffic_volume
None;29277;0;0;40;Clouds;scattered clouds;06/06/2016 18:00;4435
None;2930;0;0;40;Clouds;scattered clouds;06/06/2016 19:00;3377
None;29198;0;0;40;Rain;light rain;06/06/2016 20:00;2784
None;29047;0;0;20;Clouds;few clouds;06/06/2016 21:00;2654
None;28923;0;0;20;Clouds;few clouds;06/06/2016 22:00;1771
None;28796;0;0;20;Clouds;few clouds;06/06/2016 23:00;1095
None;28686;0;0;1;Clear;sky is clear;07/06/2016 00:00;636
None;28586;0;0;1;Clear;sky is clear;07/06/2016 01:00;388
None;28505;0;0;1;Clear;sky is clear;07/06/2016 02:00;297
None;28418;0;0;1;Clear;sky is clear;07/06/2016 03:00;337
None;28282;0;0;1;Clear;sky is clear;07/06/2016 04:00;896
None;28222;0;0;20;Clouds;few clouds;07/06/2016 05:00;3108
None;28209;0;0;20;Clouds;few clouds;07/06/2016 06:00;5694
None;28418;0;0;1;Clear;sky is clear;07/06/2016 07:00;6435
None;2860;0;0;1;Clear;sky is clear;07/06/2016 08:00;5711
None;28803;0;0;1;Clear;sky is clear;07/06/2016 09:00;5416
None;28912;0;0;20;Clouds;few clouds;07/06/2016 10:00;4603
None;2903;0;0;20;Clouds;few clouds;07/06/2016 11:00;4534
None;29127;0;0;20;Clouds;few clouds;07/06/2016 12:00;4808
None;29217;0;0;20;Clouds;few clouds;07/06/2016 13:00;5074
None;29308;0;0;40;Clouds;scattered clouds;07/06/2016 14:00;5422
None;29379;0;0;20;Clouds;few clouds;07/06/2016 15:00;5728
None;2942;0;0;20;Clouds;few clouds;07/06/2016 16:00;6295
None;29454;0;0;40;Clouds;scattered clouds;07/06/2016 17:00;6367
None;29435;0;0;40;Clouds;scattered clouds;07/06/2016 18:00;4757
None;29397;0;0;75;Clouds;broken clouds;07/06/2016 19:00;3554
None;29308;0;0;40;Clouds;scattered clouds;07/06/2016 20:00;3011
None;2908;0;0;40;Haze;haze;07/06/2016 21:00;2806
None;28813;0;0;40;Haze;haze;07/06/2016 22:00;2485
None;2868;0;0;40;Haze;haze;07/06/2016 23:00;2221
None;28591;0;0;1;Clear;sky is clear;08/06/2016 00:00;1612
None;28452;0;0;1;Mist;mist;08/06/2016 01:00;481
None;2839;0;0;1;Clear;sky is clear;08/06/2016 02:00;350
None;2838;0;0;1;Mist;mist;08/06/2016 03:00;357
None;28343;0;0;1;Clear;sky is clear;08/06/2016 04:00;936
None;28352;0;0;1;Clear;sky is clear;08/06/2016 05:00;3139
None;28299;0;0;0;Clear;Sky is Clear;08/06/2016 06:00;6154
None;28514;0;0;0;Clear;Sky is Clear;08/06/2016 07:00;6633
None;28621;0;0;0;Clear;Sky is Clear;08/06/2016 08:00;5841
None;28847;0;0;12;Clouds;few clouds;08/06/2016 09:00;5394
None;29124;0;0;12;Clouds;few clouds;08/06/2016 10:00;4558
None;29273;0;0;20;Clouds;few clouds;08/06/2016 11:00;5103
None;29558;0;0;0;Clear;Sky is Clear;08/06/2016 12:00;5180
None;29627;0;0;0;Clear;Sky is Clear;08/06/2016 13:00;5065
None;29843;0;0;0;Clear;Sky is Clear;08/06/2016 14:00;5618
None;29913;0;0;0;Clear;Sky is Clear;08/06/2016 15:00;5752
None;29891;0;0;0;Clear;Sky is Clear;08/06/2016 16:00;6566
None;29881;0;0;0;Clear;Sky is Clear;08/06/2016 17:00;6077
None;29859;0;0;0;Clear;Sky is Clear;08/06/2016 18:00;5037
None;29726;0;0;0;Clear;Sky is Clear;08/06/2016 19:00;3725
None;2956;0;0;0;Clear;Sky is Clear;08/06/2016 20:00;3169
None;29425;0;0;8;Clear;sky is clear;08/06/2016 21:00;2801
None;29321;0;0;8;Clear;sky is clear;08/06/2016 22:00;2383
None;29261;0;0;8;Clear;sky is clear;08/06/2016 23:00;1418
None;2906;6;0;36;Rain;light rain;09/06/2016 00:00;686
None;28945;305;0;36;Rain;moderate rain;09/06/2016 01:00;427
None;28915;25;0;36;Rain;light rain;09/06/2016 02:00;313
None;28902;635;0;80;Rain;heavy intensity rain;09/06/2016 03:00;356
None;28944;109;0;80;Rain;moderate rain;09/06/2016 04:00;874
None;28926;318;0;80;Rain;moderate rain;09/06/2016 05:00;2966
None;28979;1005;0;68;Rain;heavy intensity rain;09/06/2016 06:00;5361
None;29025;77;0;68;Rain;heavy intensity rain;09/06/2016 07:00;5656
None;29095;9;0;68;Rain;light rain;09/06/2016 08:00;5332
None;29204;51;0;12;Rain;light rain;09/06/2016 09:00;5302
None;29415;0;0;12;Clouds;few clouds;09/06/2016 10:00;4872
None;29739;0;0;0;Clear;Sky is Clear;09/06/2016 11:00;5098
None;29928;0;0;8;Clear;sky is clear;09/06/2016 12:00;5348
None;29985;0;0;8;Clear;sky is clear;09/06/2016 13:00;5058
None;30076;0;0;8;Clear;sky is clear;09/06/2016 14:00;5416
None;3008;0;0;0;Clear;Sky is Clear;09/06/2016 15:00;5862
None;30101;0;0;0;Clear;Sky is Clear;09/06/2016 16:00;6642
None;30107;0;0;0;Clear;Sky is Clear;09/06/2016 17:00;6323
None;30057;0;0;0;Clear;Sky is Clear;09/06/2016 18:00;5276
None;29919;0;0;0;Clear;Sky is Clear;09/06/2016 19:00;3688
None;29818;0;0;0;Clear;Sky is Clear;09/06/2016 20:00;3306
None;29696;0;0;0;Clear;Sky is Clear;09/06/2016 21:00;3155
None;2961;0;0;0;Clear;Sky is Clear;09/06/2016 22:00;2440
None;29547;0;0;0;Clear;Sky is Clear;09/06/2016 23:00;1406
None;29489;0;0;0;Clear;Sky is Clear;10/06/2016 00:00;831
None;29426;0;0;0;Clear;Sky is Clear;10/06/2016 01:00;506
None;29389;0;0;0;Clear;Sky is Clear;10/06/2016 02:00;419
None;29362;0;0;0;Clear;Sky is Clear;10/06/2016 03:00;369
None;29317;0;0;0;Clear;Sky is Clear;10/06/2016 04:00;839
None;29305;0;0;0;Clear;Sky is Clear;10/06/2016 05:00;2915
None;29317;0;0;0;Clear;Sky is Clear;10/06/2016 06:00;5423
None;29415;0;0;0;Clear;Sky is Clear;10/06/2016 07:00;6230
None;29703;0;0;0;Clear;Sky is Clear;10/06/2016 08:00;5567
None;29885;0;0;0;Clear;Sky is Clear;10/06/2016 09:00;5114
None;30083;0;0;0;Clear;Sky is Clear;10/06/2016 10:00;4925
None;30292;0;0;0;Clear;Sky is Clear;10/06/2016 11:00;5400
None;30301;0;0;0;Clear;Sky is Clear;10/06/2016 12:00;5446
None;30402;0;0;0;Clear;Sky is Clear;10/06/2016 13:00;5308
None;3013;0;0;0;Clear;Sky is Clear;10/06/2016 14:00;5399
None;30318;0;0;12;Rain;light rain;10/06/2016 15:00;6029
None;30225;0;0;12;Rain;light rain;10/06/2016 16:00;6079
None;3007;0;0;12;Rain;light rain;10/06/2016 17:00;5571
None;29934;0;0;48;Rain;light rain;10/06/2016 18:00;4926
None;30045;0;0;48;Rain;light rain;10/06/2016 19:00;3794
None;30002;0;0;48;Rain;light rain;10/06/2016 20:00;3168
None;29896;0;0;12;Clouds;few clouds;10/06/2016 21:00;3004
None;29602;0;0;12;Clouds;few clouds;10/06/2016 22:00;2854
None;29517;0;0;12;Clouds;few clouds;10/06/2016 23:00;2005
None;29441;0;0;20;Clouds;few clouds;11/06/2016 00:00;1461
None;29391;0;0;20;Clouds;few clouds;11/06/2016 01:00;805
None;29334;0;0;20;Clouds;few clouds;11/06/2016 02:00;635
None;29289;0;0;20;Clouds;few clouds;11/06/2016 03:00;445
None;29254;0;0;20;Clouds;few clouds;11/06/2016 04:00;474
None;29226;0;0;20;Clouds;few clouds;11/06/2016 05:00;800
None;29236;0;0;32;Clouds;scattered clouds;11/06/2016 06:00;1130
None;29334;0;0;32;Clouds;scattered clouds;11/06/2016 07:00;1575
None;29484;0;0;32;Clouds;scattered clouds;11/06/2016 08:00;2515
None;29734;0;0;0;Clear;Sky is Clear;11/06/2016 09:00;3678
None;29973;0;0;0;Clear;Sky is Clear;11/06/2016 10:00;4356
None;30172;0;0;0;Clear;Sky is Clear;11/06/2016 11:00;4672
None;30377;0;0;0;Clear;Sky is Clear;11/06/2016 12:00;4538
None;30448;0;0;0;Clear;Sky is Clear;11/06/2016 13:00;4584
None;30512;0;0;0;Clear;Sky is Clear;11/06/2016 14:00;4510
None;30556;0;0;0;Clear;Sky is Clear;11/06/2016 15:00;4380
None;30524;0;0;0;Clear;Sky is Clear;11/06/2016 16:00;4456
None;30455;0;0;0;Clear;Sky is Clear;11/06/2016 17:00;4037
None;30387;0;0;0;Clear;Sky is Clear;11/06/2016 18:00;3904
None;30235;0;0;0;Clear;Sky is Clear;11/06/2016 19:00;3478
None;30083;0;0;0;Clear;Sky is Clear;11/06/2016 20:00;3351
None;2989;0;0;0;Clear;Sky is Clear;11/06/2016 21:00;3292
None;29745;0;0;0;Clear;Sky is Clear;11/06/2016 22:00;3360
None;29636;0;0;0;Clear;Sky is Clear;11/06/2016 23:00;2256
None;2958;0;0;0;Clear;Sky is Clear;12/06/2016 00:00;1669
None;29514;0;0;0;Clear;Sky is Clear;12/06/2016 01:00;1038
None;29375;51;0;0;Rain;light rain;12/06/2016 02:00;761
None;29211;0;0;8;Clear;sky is clear;12/06/2016 03:00;410
None;29072;0;0;8;Clear;sky is clear;12/06/2016 04:00;372
None;2904;0;0;8;Clear;sky is clear;12/06/2016 05:00;468
None;28994;0;0;36;Clouds;scattered clouds;12/06/2016 06:00;810
None;29022;0;0;36;Clouds;scattered clouds;12/06/2016 07:00;1167
None;29111;0;0;36;Clouds;scattered clouds;12/06/2016 08:00;1921
None;29256;0;0;32;Rain;light rain;12/06/2016 09:00;2794
None;29426;0;0;32;Rain;light rain;12/06/2016 10:00;3446
None;29496;0;0;24;Rain;light rain;12/06/2016 11:00;4081
None;29663;0;0;8;Clear;sky is clear;12/06/2016 12:00;4509
None;29736;0;0;8;Clear;sky is clear;12/06/2016 13:00;4347
None;29818;0;0;8;Clear;sky is clear;12/06/2016 14:00;4467
None;29911;0;0;0;Clear;Sky is Clear;12/06/2016 15:00;4556
None;2990;0;0;0;Clear;Sky is Clear;12/06/2016 16:00;4543
None;29815;0;0;0;Clear;Sky is Clear;12/06/2016 17:00;4133
None;29716;0;0;20;Clouds;few clouds;12/06/2016 18:00;4186
None;29622;0;0;20;Clouds;few clouds;12/06/2016 19:00;3505
None;29539;0;0;20;Clouds;few clouds;12/06/2016 20:00;3097
None;29482;0;0;48;Clouds;scattered clouds;12/06/2016 21:00;2571
None;2938;0;0;48;Clouds;scattered clouds;12/06/2016 22:00;1918
None;29295;0;0;48;Clouds;scattered clouds;12/06/2016 23:00;1184
None;29278;0;0;68;Clouds;broken clouds;13/06/2016 00:00;664
None;29234;25;0;68;Rain;light rain;13/06/2016 01:00;420
None;29235;51;0;68;Rain;light rain;13/06/2016 02:00;269
None;29206;0;0;68;Clouds;broken clouds;13/06/2016 03:00;326
None;2922;0;0;68;Clouds;broken clouds;13/06/2016 04:00;859
None;29179;51;0;68;Rain;light rain;13/06/2016 05:00;2726
None;29151;25;0;48;Rain;light rain;13/06/2016 06:00;5085
None;29176;0;0;48;Clouds;scattered clouds;13/06/2016 07:00;6105
None;29235;0;0;48;Clouds;scattered clouds;13/06/2016 08:00;5854
None;29327;0;0;44;Clouds;scattered clouds;13/06/2016 09:00;4870
None;29458;0;0;44;Clouds;scattered clouds;13/06/2016 10:00;4406
None;29517;0;0;64;Clouds;broken clouds;13/06/2016 11:00;4564
None;29558;0;0;92;Clouds;overcast clouds;13/06/2016 12:00;4974
None;29598;0;0;92;Clouds;overcast clouds;13/06/2016 13:00;4949
None;29495;0;0;92;Clouds;overcast clouds;13/06/2016 14:00;5179
None;29498;0;0;44;Clouds;scattered clouds;13/06/2016 15:00;5621
None;29747;0;0;44;Clouds;scattered clouds;13/06/2016 16:00;6245
None;29669;0;0;44;Clouds;scattered clouds;13/06/2016 17:00;5966
None;29578;0;0;0;Clear;Sky is Clear;13/06/2016 18:00;4483
None;29534;0;0;0;Clear;Sky is Clear;13/06/2016 19:00;3338
None;29449;0;0;0;Clear;Sky is Clear;13/06/2016 20:00;2709
None;29252;0;0;0;Clear;Sky is Clear;13/06/2016 21:00;2536
None;29208;0;0;0;Clear;Sky is Clear;13/06/2016 22:00;2098
None;29165;0;0;0;Clear;Sky is Clear;13/06/2016 23:00;1284
None;29086;0;0;36;Clouds;scattered clouds;14/06/2016 00:00;692
None;2910;0;0;36;Clouds;scattered clouds;14/06/2016 01:00;377
None;2903;0;0;36;Clouds;scattered clouds;14/06/2016 02:00;301
None;28978;0;0;68;Clouds;broken clouds;14/06/2016 03:00;371
None;29033;0;0;68;Clouds;broken clouds;14/06/2016 04:00;898
None;29013;0;0;68;Clouds;broken clouds;14/06/2016 05:00;3108
None;28982;0;0;88;Clouds;overcast clouds;14/06/2016 06:00;5751
None;29006;0;0;88;Clouds;overcast clouds;14/06/2016 07:00;6643
None;29111;0;0;88;Clouds;overcast clouds;14/06/2016 08:00;5944
None;29236;0;0;92;Rain;light rain;14/06/2016 09:00;5244
None;29286;0;0;92;Rain;light rain;14/06/2016 10:00;4514
None;29348;0;0;92;Rain;light rain;14/06/2016 11:00;4866
None;29357;711;0;92;Rain;heavy intensity rain;14/06/2016 12:00;4999
None;29315;127;0;92;Rain;moderate rain;14/06/2016 13:00;4861
None;29443;0;0;92;Rain;moderate rain;14/06/2016 14:00;5079
None;29514;0;0;92;Rain;heavy intensity rain;14/06/2016 15:00;5526
None;2960;152;0;92;Rain;moderate rain;14/06/2016 16:00;6355
None;29449;178;0;92;Rain;moderate rain;14/06/2016 17:00;5945
None;2937;405;0;92;Rain;heavy intensity rain;14/06/2016 18:00;4002
None;29296;38;0;92;Rain;moderate rain;14/06/2016 19:00;2830
None;29265;111;0;92;Rain;moderate rain;14/06/2016 20:00;2508
None;29218;0;0;92;Rain;moderate rain;14/06/2016 21:00;2204
None;29072;0;0;92;Rain;moderate rain;14/06/2016 22:00;1870
None;29033;0;0;92;Rain;moderate rain;14/06/2016 23:00;1865
None;29061;0;0;92;Rain;moderate rain;15/06/2016 00:00;832
None;29061;0;0;92;Rain;moderate rain;15/06/2016 01:00;479
None;29083;0;0;92;Rain;moderate rain;15/06/2016 02:00;366
None;29093;0;0;68;Clouds;broken clouds;15/06/2016 03:00;444
None;29076;0;0;68;Clouds;broken clouds;15/06/2016 04:00;1114
None;29114;0;0;68;Clouds;broken clouds;15/06/2016 05:00;3481
None;2912;0;0;88;Clouds;overcast clouds;15/06/2016 06:00;5654
None;29167;0;0;88;Clouds;overcast clouds;15/06/2016 07:00;6356
None;29231;0;0;88;Clouds;overcast clouds;15/06/2016 08:00;6315
None;29418;0;0;92;Rain;light rain;15/06/2016 09:00;5013
None;29353;25;0;92;Rain;light rain;15/06/2016 10:00;4662
None;29328;25;0;92;Rain;light rain;15/06/2016 11:00;4871
None;29148;0;0;80;Rain;light rain;15/06/2016 12:00;5146
None;293064;0;0;80;Rain;light rain;15/06/2016 13:00;5171
None;2942;0;0;64;Clouds;broken clouds;15/06/2016 14:00;5346
None;29571;0;0;68;Clouds;broken clouds;15/06/2016 15:00;5637
None;29571;0;0;68;Clouds;broken clouds;15/06/2016 16:00;6556
None;29562;0;0;68;Clouds;broken clouds;15/06/2016 17:00;6139
None;29491;0;0;32;Clouds;scattered clouds;15/06/2016 18:00;4590
None;29464;0;0;32;Clouds;scattered clouds;15/06/2016 19:00;3526
None;29435;0;0;32;Clouds;scattered clouds;15/06/2016 20:00;3388
None;29347;0;0;8;Clear;sky is clear;15/06/2016 21:00;3192
None;29314;0;0;8;Clear;sky is clear;15/06/2016 22:00;2367
None;29183;0;0;8;Clear;sky is clear;15/06/2016 23:00;1394
None;29156;0;0;0;Clear;Sky is Clear;16/06/2016 00:00;775
None;2908;0;0;0;Clear;Sky is Clear;16/06/2016 01:00;432
None;29088;0;0;0;Clear;Sky is Clear;16/06/2016 02:00;335
None;29089;0;0;0;Clear;Sky is Clear;16/06/2016 03:00;433
None;2910;0;0;0;Clear;Sky is Clear;16/06/2016 04:00;906
None;29079;0;0;0;Clear;Sky is Clear;16/06/2016 05:00;3019
None;29064;0;0;0;Clear;Sky is Clear;16/06/2016 06:00;5764
None;29105;0;0;0;Clear;Sky is Clear;16/06/2016 07:00;6638
None;29094;0;0;0;Clear;Sky is Clear;16/06/2016 08:00;5667
None;29119;0;0;0;Clear;Sky is Clear;16/06/2016 09:00;5270
None;29097;0;0;0;Clear;Sky is Clear;16/06/2016 10:00;5020
None;29405;0;0;8;Clear;sky is clear;16/06/2016 11:00;5318
None;29475;0;0;0;Clear;Sky is Clear;16/06/2016 12:00;5473
None;2959;0;0;0;Clear;Sky is Clear;16/06/2016 13:00;5710
None;29814;0;0;0;Clear;Sky is Clear;16/06/2016 14:00;5691
None;29864;0;0;0;Clear;Sky is Clear;16/06/2016 15:00;5924
None;29908;0;0;0;Clear;Sky is Clear;16/06/2016 16:00;6456
None;29926;0;0;0;Clear;Sky is Clear;16/06/2016 17:00;6146
None;29911;0;0;0;Clear;Sky is Clear;16/06/2016 18:00;4870
None;29854;0;0;0;Clear;Sky is Clear;16/06/2016 19:00;3908
None;2979;0;0;0;Clear;Sky is Clear;16/06/2016 20:00;3427
None;29577;0;0;0;Clear;Sky is Clear;16/06/2016 21:00;3222
None;2940;0;0;0;Clear;Sky is Clear;16/06/2016 22:00;2375
None;29257;0;0;0;Clear;Sky is Clear;16/06/2016 23:00;1454
None;29176;0;0;0;Clear;Sky is Clear;17/06/2016 00:00;844
None;29105;0;0;0;Clear;Sky is Clear;17/06/2016 01:00;531
None;29108;0;0;0;Clear;Sky is Clear;17/06/2016 02:00;407
None;29091;3;0;0;Rain;light rain;17/06/2016 03:00;407
None;2908;0;0;0;Clear;Sky is Clear;17/06/2016 04:00;878
None;29076;0;0;0;Clear;Sky is Clear;17/06/2016 05:00;2974
None;29054;0;0;0;Clear;Sky is Clear;17/06/2016 06:00;5424
None;29171;0;0;0;Clear;Sky is Clear;17/06/2016 07:00;6270
None;29394;0;0;0;Clear;Sky is Clear;17/06/2016 08:00;5717
None;29485;0;0;0;Clear;Sky is Clear;17/06/2016 09:00;5325
None;29758;0;0;0;Clear;Sky is Clear;17/06/2016 10:00;5170
None;29827;0;0;0;Clear;Sky is Clear;17/06/2016 11:00;5610
None;30075;0;0;0;Clear;Sky is Clear;17/06/2016 12:00;5405
None;30202;0;0;0;Clear;Sky is Clear;17/06/2016 13:00;5487
None;30274;0;0;0;Clear;Sky is Clear;17/06/2016 14:00;5911
None;3021;0;0;0;Clear;Sky is Clear;17/06/2016 15:00;5762
None;30069;0;0;0;Clear;Sky is Clear;17/06/2016 16:00;5954
None;29843;0;0;0;Clear;Sky is Clear;17/06/2016 17:00;5298
None;29638;0;0;0;Clear;Sky is Clear;17/06/2016 18:00;4865
None;29448;0;0;0;Clear;Sky is Clear;17/06/2016 19:00;3923
None;29583;0;0;0;Clear;Sky is Clear;17/06/2016 20:00;3246
None;29619;0;0;12;Clouds;few clouds;17/06/2016 21:00;3014
None;2961;0;0;12;Clouds;few clouds;17/06/2016 22:00;2807
None;29498;0;0;12;Clouds;few clouds;17/06/2016 23:00;1990
None;29453;0;0;20;Clouds;few clouds;18/06/2016 00:00;1658
None;29376;0;0;20;Clouds;few clouds;18/06/2016 01:00;951
None;29274;0;0;20;Clouds;few clouds;18/06/2016 02:00;849
None;2920;0;0;20;Clouds;few clouds;18/06/2016 03:00;606
None;29163;0;0;20;Clouds;few clouds;18/06/2016 04:00;656
None;29146;0;0;20;Clouds;few clouds;18/06/2016 05:00;1223
None;29144;0;0;56;Clouds;broken clouds;18/06/2016 06:00;1818
None;29182;0;0;56;Clouds;broken clouds;18/06/2016 07:00;2867
None;29329;0;0;56;Clouds;broken clouds;18/06/2016 08:00;3674
None;29509;0;0;92;Clouds;overcast clouds;18/06/2016 09:00;4663
None;29609;0;0;92;Clouds;overcast clouds;18/06/2016 10:00;5200
None;29708;0;0;76;Clouds;broken clouds;18/06/2016 11:00;5388
None;29836;0;0;92;Rain;light rain;18/06/2016 12:00;5500
None;29915;0;0;92;Rain;light rain;18/06/2016 13:00;5450
None;30086;0;0;92;Rain;light rain;18/06/2016 14:00;5337
None;30274;0;0;32;Clouds;scattered clouds;18/06/2016 15:00;4989
None;30266;0;0;32;Clouds;scattered clouds;18/06/2016 16:00;5036
None;30301;0;0;32;Clouds;scattered clouds;18/06/2016 17:00;4621
None;30252;0;0;12;Clouds;few clouds;18/06/2016 18:00;4636
None;30197;0;0;12;Clouds;few clouds;18/06/2016 19:00;3959
None;30099;0;0;12;Clouds;few clouds;18/06/2016 20:00;3751
None;2993;0;0;20;Clouds;few clouds;18/06/2016 21:00;3588
None;29702;0;0;20;Clouds;few clouds;18/06/2016 22:00;3397
None;29589;0;0;20;Clouds;few clouds;18/06/2016 23:00;2592
None;2957;0;0;8;Clear;sky is clear;19/06/2016 00:00;1770
None;29512;0;0;8;Clear;sky is clear;19/06/2016 01:00;1233
None;2944;0;0;8;Clear;sky is clear;19/06/2016 02:00;874
None;29404;0;0;12;Clouds;few clouds;19/06/2016 03:00;514
None;29404;0;0;12;Clouds;few clouds;19/06/2016 04:00;472
None;29405;0;0;12;Clouds;few clouds;19/06/2016 05:00;782
None;29386;0;0;0;Clear;Sky is Clear;19/06/2016 06:00;1241
None;29474;0;0;0;Clear;Sky is Clear;19/06/2016 07:00;1727
None;2958;0;0;0;Clear;Sky is Clear;19/06/2016 08:00;2402
None;29913;0;0;0;Clear;Sky is Clear;19/06/2016 09:00;3497
None;30067;0;0;0;Clear;Sky is Clear;19/06/2016 10:00;4399
None;30195;0;0;0;Clear;Sky is Clear;19/06/2016 11:00;5131
None;3031;0;0;24;Clouds;few clouds;19/06/2016 12:00;5155
None;30445;0;0;24;Clouds;few clouds;19/06/2016 13:00;5055
None;30497;0;0;24;Clouds;few clouds;19/06/2016 14:00;4931
None;30535;0;0;20;Clouds;few clouds;19/06/2016 15:00;5010
None;30533;0;0;20;Clouds;few clouds;19/06/2016 16:00;5217
None;30495;0;0;20;Clouds;few clouds;19/06/2016 17:00;4555
None;3048;0;0;32;Clouds;scattered clouds;19/06/2016 18:00;4477
None;30384;0;0;32;Clouds;scattered clouds;19/06/2016 19:00;3920
None;30315;0;0;32;Clouds;scattered clouds;19/06/2016 20:00;3354
None;30266;0;0;80;Clouds;broken clouds;19/06/2016 21:00;2677
None;30235;0;0;80;Clouds;broken clouds;19/06/2016 22:00;2544
None;29918;0;0;80;Clouds;broken clouds;19/06/2016 23:00;1279
None;29837;0;0;56;Rain;moderate rain;20/06/2016 00:00;659
None;29669;254;0;56;Rain;moderate rain;20/06/2016 01:00;431
None;2953;0;0;56;Rain;moderate rain;20/06/2016 02:00;323
None;29344;0;0;0;Clear;Sky is Clear;20/06/2016 03:00;374
None;29161;0;0;0;Clear;Sky is Clear;20/06/2016 04:00;884
None;29004;0;0;0;Clear;Sky is Clear;20/06/2016 05:00;2998
None;28917;0;0;0;Clear;Sky is Clear;20/06/2016 06:00;5565
None;28979;0;0;0;Clear;Sky is Clear;20/06/2016 07:00;6456
None;29259;0;0;0;Clear;Sky is Clear;20/06/2016 08:00;5886
None;29376;0;0;0;Clear;Sky is Clear;20/06/2016 09:00;4936
None;29455;0;0;0;Clear;Sky is Clear;20/06/2016 10:00;4326
None;29628;0;0;0;Clear;Sky is Clear;20/06/2016 11:00;4972
None;29719;0;0;0;Clear;Sky is Clear;20/06/2016 12:00;5104
None;29764;0;0;0;Clear;Sky is Clear;20/06/2016 13:00;4931
None;29809;0;0;0;Clear;Sky is Clear;20/06/2016 14:00;5162
None;29761;0;0;20;Clouds;few clouds;20/06/2016 15:00;5597
None;29717;0;0;20;Clouds;few clouds;20/06/2016 16:00;6379
None;29706;0;0;20;Clouds;few clouds;20/06/2016 17:00;5992
None;29644;0;0;36;Clouds;scattered clouds;20/06/2016 18:00;4475
None;29574;0;0;36;Clouds;scattered clouds;20/06/2016 19:00;3406
None;29479;0;0;36;Clouds;scattered clouds;20/06/2016 20:00;2857
None;29269;0;0;0;Clear;Sky is Clear;20/06/2016 21:00;2639
None;29066;0;0;0;Clear;Sky is Clear;20/06/2016 22:00;1926
None;28993;0;0;0;Clear;Sky is Clear;20/06/2016 23:00;1238
None;28839;0;0;0;Clear;Sky is Clear;21/06/2016 00:00;677
None;28842;0;0;0;Clear;Sky is Clear;21/06/2016 01:00;416
None;2869;0;0;0;Clear;Sky is Clear;21/06/2016 02:00;320
None;28654;0;0;0;Clear;Sky is Clear;21/06/2016 03:00;364
None;28602;0;0;0;Clear;Sky is Clear;21/06/2016 04:00;935
None;28548;0;0;0;Clear;Sky is Clear;21/06/2016 05:00;3097
None;28547;0;0;0;Clear;Sky is Clear;21/06/2016 06:00;5597
None;28729;0;0;0;Clear;Sky is Clear;21/06/2016 07:00;6408
None;28937;0;0;0;Clear;Sky is Clear;21/06/2016 08:00;5971
None;29407;0;0;0;Clear;Sky is Clear;21/06/2016 09:00;5342
None;29611;0;0;0;Clear;Sky is Clear;21/06/2016 10:00;4478
None;29712;0;0;0;Clear;Sky is Clear;21/06/2016 11:00;4747
None;29832;0;0;0;Clear;Sky is Clear;21/06/2016 12:00;4959
